Sample_ID,Siders.Pond,MC1.D0H20.D01,MC1.D10H11.D01,MC1.D15H11.D01,MC1.D16H11.D1,MC1.D17H15.D1,MC1.D18H18.D1,MC1.D19H20.D1,MC1.D21H11.D10,MC1.D21H19.D10,MC1.D22H19.D10,MC1.D22H9.D10,MC1.D23H13.D10,MC2.D0H20.D01,MC2.D6H19.D01,MC2.D9H11.D01,MC2.D10H12.D01,MC2.D15H11.D01,MC2.D16H11.D1,MC2.D17H15.D1,MC2.D18H18.D1,MC2.D19H20.D1,MC2.D21H11.D10,MC2.D21H19.D10,MC2.D22H9.D10,MC2.D23H13.D10,Max Rel Abun.,Kingdom,Phylum,Class,Order,Family,Genus
ASV_496,0,0,0.021117702,0,0,0,0,0,0,0,0,0,0,0,0.013439054,0.08255366,0,0.01351009,0,0.006496966,0.004034698,0.008244759,0,0.007405335,0,0,0.08255366,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1_aquatic_group,NA
ASV_372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020305332,0.082281501,0.023006686,0.024974431,0.082281501,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rubrivivax
ASV_666,0.081913499,0.021468441,0,0,0,0,0,0,0,0,0,0,0,0.027382256,0,0,0,0,0,0,0,0,0,0,0,0,0.081913499,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Rheinheimera
ASV_551,0,0,0.038395823,0.080840744,0,0,0,0,0,0,0,0,0,0,0,0.00859934,0,0,0,0,0,0,0,0,0,0,0.080840744,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella
ASV_575,0,0,0.011518747,0.080840744,0.003743916,0.003720342,0.002039096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080840744,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter
ASV_738,0,0,0.080631227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080631227,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_678,0.079865662,0.034349506,0,0,0,0,0,0,0,0,0,0,0,0.01244648,0,0,0,0,0,0,0,0,0,0,0,0,0.079865662,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,NA
ASV_440,0,0,0.063353107,0.079515486,0.013103706,0.009300855,0,0.001037183,0,0,0,0,0,0,0,0,0.017643738,0.011821329,0.006139254,0.001299393,0,0,0,0,0,0,0.079515486,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Candidatus_Protochlamydia
ASV_627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030957622,0,0.079371781,0,0,0,0,0,0,0,0,0.079371781,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA
ASV_186,0,0,0,0,0.072070386,0.079057265,0.056414997,0.038375771,0.055977478,0.056790856,0.020423074,0.02769557,0.033844927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079057265,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum
ASV_746,0,0,0.078711436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078711436,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Procabacteriaceae,Procabacter
ASV_276,0,0,0.078711436,0.02783042,0.007487832,0.017671624,0.016992469,0.02074366,0.003928244,0.030186131,0.001725894,0.009495624,0.002294571,0,0,0,0,0.027020181,0.00460444,0.002598786,0,0,0.02256148,0.035381046,0,0.019028138,0.078711436,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
ASV_594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077394056,0,0.043907794,0,0,0,0,0,0,0,0,0.077394056,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1_aquatic_group,NA
ASV_702,0.059387287,0.077286389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077286389,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,NA
ASV_335,0,0,0,0,0.074878323,0.077197094,0.057774394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077197094,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudorhodobacter
ASV_752,0,0.030055818,0,0,0,0,0,0,0,0,0,0,0,0.077168177,0.002687811,0,0,0,0,0,0,0,0,0,0,0,0.077168177,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_646,0.075769987,0.021468441,0,0,0,0,0,0,0,0,0,0,0,0.047296625,0,0,0,0,0,0,0,0,0,0,0,0,0.075769987,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum
ASV_787,0.075769987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075769987,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Zoogloea
ASV_669,0.036861075,0.030055818,0,0,0,0,0,0,0,0,0,0,0,0.074678881,0,0,0,0,0,0,0,0,0,0,0,0,0.074678881,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
ASV_430,0,0,0,0.010602065,0.00935979,0.002790256,0.004078193,0.006223098,0.002291476,0,0,0,0,0,0,0,0,0,0,0,0.001152771,0.003435316,0.074452884,0.007405335,0.001437918,0,0.074452884,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,NA
ASV_316,0,0,0.065272898,0.074214453,0.015911644,0.019531795,0,0.006223098,0,0.002558147,0,0,0,0,0.004031716,0.063635113,0.048226216,0.048974078,0.022254794,0,0,0,0.005264345,0,0,0,0.074214453,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NA
ASV_607,0.073722149,0.042936883,0,0,0,0,0,0,0,0,0,0,0,0.054764513,0,0,0,0,0,0,0,0,0,0,0,0,0.073722149,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriae_or,Acidobacteriae_fa,Paludibaculum
ASV_619,0.073722149,0.060111636,0,0,0,0,0,0,0,0,0,0,0,0.039828736,0,0,0,0,0,0,0,0,0,0,0,0,0.073722149,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,NA
ASV_261,0,0,0,0.005301032,0.032759266,0.073476753,0.036024034,0.024892392,0.021932696,0.03069776,0.009780064,0.008308671,0.006310071,0,0,0,0,0,0,0,0,0,0,0.01151941,0,0,0.073476753,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Shinella
ASV_1018,0,0.072992701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072992701,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade
ASV_775,0,0,0.072952063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072952063,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Pigmentiphaga
ASV_260,0,0,0,0.047709291,0,0.027902564,0.01087518,0,0.00621972,0.009720957,0.003451787,0,0,0,0,0,0,0,0,0,0,0,0.072196736,0.038672306,0.04098066,0.054111267,0.072196736,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halioglobus
ASV_288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006496966,0.020173492,0.033666101,0.047379108,0.071584906,0.038104824,0.029731465,0.071584906,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA
ASV_337,0,0,0.059513525,0.011927323,0.008423811,0.013951282,0,0,0,0,0,0,0,0,0,0.046436434,0.049402465,0.070927974,0,0.005847269,0,0,0.024065579,0.01481067,0,0.007135552,0.070927974,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium
ASV_812,0.069626474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069626474,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,Methylophaga
ASV_439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069398701,0.018576374,0.044509589,0.011694539,0.003458313,0,0,0,0,0,0.069398701,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter
ASV_789,0,0,0.069112481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069112481,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_703,0.026621887,0.068699012,0,0,0,0,0,0,0,0,0,0,0,0.044807328,0,0,0,0,0,0,0,0,0,0,0,0,0.068699012,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA
ASV_634,0.00819135,0.017174753,0,0,0,0,0,0,0,0,0,0,0,0.009957184,0.068539175,0,0,0,0,0,0,0,0,0,0,0,0.068539175,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,NA
ASV_502,0,0,0,0.067588163,0.021527518,0.012091111,0,0,0,0,0,0,0,0,0,0,0.027053731,0,0,0,0,0,0,0,0,0,0.067588163,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NA
ASV_871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067210993,0,0,0,0,0,0,0,0,0,0,0,0,0.067210993,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,Elstera
ASV_799,0,0,0.067192689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067192689,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,NA
ASV_798,0,0,0.067192689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067192689,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,NA
ASV_285,0,0,0,0,0,0,0,0.011409013,0.003928244,0.008697699,0.007191223,0.004747812,0.002868214,0,0,0,0,0,0,0.001299393,0,0,0.046627059,0.066648016,0.060392552,0.023190543,0.066648016,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Xanthobacter
ASV_323,0,0,0.03455624,0.066262905,0.037439161,0.038133504,0.033305239,0.007260281,0,0,0,0,0,0,0.029565919,0.034397358,0,0.047285316,0,0,0,0,0,0,0,0,0.066262905,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Candidatus_Hepatincola,NA
ASV_543,0,0,0,0.045058775,0,0,0,0,0,0,0,0,0,0,0,0,0.065869954,0,0,0,0,0,0,0,0,0,0.065869954,Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis
ASV_345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006870633,0.041362713,0.065825201,0.015817097,0.04281331,0.065825201,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_406,0,0,0.065272898,0.045058775,0.00935979,0.008370769,0.001359398,0.004148732,0,0.003581405,0,0.000395651,0,0,0.010751243,0.034397358,0.011762492,0.021953897,0.006139254,0.005197573,0,0,0,0.00164563,0.000718959,0.000594629,0.065272898,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylophilus
ASV_417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017297135,0.065002386,0.020849809,0.018433509,0.065002386,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Paracaedibacter
ASV_512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064462163,0.012993932,0,0,0,0,0,0,0.064462163,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
ASV_716,0.014334862,0.064405324,0,0,0,0,0,0,0,0,0,0,0,0.057253809,0,0,0,0,0,0,0,0,0,0,0,0,0.064405324,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylophilus
ASV_763,0,0.064405324,0,0,0,0,0,0,0,0,0,0,0,0.059743105,0,0,0,0,0,0,0,0,0,0,0,0,0.064405324,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter
ASV_461,0,0,0,0.013252581,0.063646574,0.031622906,0.006117289,0,0.004910305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063646574,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA
ASV_601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021502486,0.063635113,0,0.028708942,0,0,0,0,0,0,0,0,0.063635113,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA
ASV_737,0.063482962,0.02576213,0,0,0,0,0,0,0,0,0,0,0,0.01244648,0,0,0,0,0,0,0,0,0,0,0,0,0.063482962,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas
ASV_488,0,0,0.063353107,0,0,0,0,0,0,0,0,0,0,0,0.037629351,0.048156302,0,0.054040361,0,0,0,0,0,0,0,0,0.063353107,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Rheinheimera
ASV_463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006016395,0.01810193,0,0.063030707,0.063030707,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
ASV_318,0,0,0.013438538,0.050359808,0.003743916,0.000930085,0,0,0,0,0,0,0,0,0.030909824,0.025798019,0.058812459,0.062484168,0.016115541,0.007796359,0.010374939,0.007557696,0.015793036,0.012342225,0.005032713,0,0.062484168,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter
ASV_532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001299393,0,0.001374127,0.062420095,0.00164563,0.003594795,0,0.062420095,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Neptunitalea
ASV_356,0,0,0.026877076,0.06228713,0.027143392,0.015811453,0,0.009334647,0.002946183,0.014325621,0.000575298,0.003165208,0,0,0,0,0.050578715,0.011821329,0.00690666,0,0,0,0,0,0,0,0.06228713,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,OM43_clade
ASV_906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062232401,0,0,0,0,0,0,0,0,0,0,0,0,0.062232401,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
ASV_641,0.0491481,0.055817948,0,0,0,0,0,0,0,0,0,0,0,0.062232401,0,0,0,0,0,0,0,0,0,0,0,0,0.062232401,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Taeseokella
ASV_819,0,0,0.061433316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061433316,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,NA
ASV_665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060195377,0,0.037152748,0,0,0,0,0,0,0,0,0.060195377,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00618357,0.023313529,0.060065496,0.016536056,0.010108698,0.060065496,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_322,0,0,0.030716658,0.037107227,0.013103706,0,0,0,0,0,0,0,0,0,0,0.051596037,0,0.023642658,0,0,0.004611084,0.00412238,0.020305332,0.060065496,0.023725645,0.016054991,0.060065496,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Candidatus_Aquirestis
ASV_917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059743105,0,0,0,0,0,0,0,0,0,0,0,0,0.059743105,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga
ASV_469,0,0,0,0.059636614,0,0.024182222,0.01631277,0,0,0,0,0,0,0,0,0,0.041168721,0,0,0,0,0,0,0,0,0,0.059636614,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA
ASV_253,0,0,0,0,0.03837514,0.05952547,0.023789457,0.013483379,0.016367684,0.02302332,0.009492415,0.052621584,0.008317821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05952547,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_416,0,0,0.059513525,0.018553613,0.013103706,0.008370769,0.002039096,0,0.000654707,0.002558147,0.001150596,0,0,0,0,0.025798019,0.024701233,0.048974078,0.011511101,0,0,0,0,0,0,0,0.059513525,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_537,0,0,0.059513525,0,0,0,0,0,0,0,0,0,0,0,0.032253729,0.044716566,0,0.018576374,0,0,0,0,0,0,0,0,0.059513525,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_265,0,0,0.009598956,0.023854646,0.031823287,0.038133504,0.059133792,0.036301405,0,0.009720957,0,0.03560859,0,0,0,0,0.050578715,0.023642658,0.016115541,0,0,0,0,0,0,0,0.059133792,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS3a_marine_group
ASV_713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018918547,0,0.059106645,0,0,0,0,0,0,0,0,0.059106645,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade
ASV_341,0,0.008587377,0.009598956,0,0.001871958,0.004650427,0,0,0,0,0,0.001186953,0,0,0.041661067,0.058475509,0.025877482,0.033775226,0.003837034,0.020140594,0.012104095,0.008244759,0.012784839,0.02303882,0,0.002378517,0.058475509,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Gemmobacter
ASV_379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001729156,0.00206119,0.044370911,0.058419866,0.009346466,0.027947577,0.058419866,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Imperialibacter
ASV_458,0,0,0.026877076,0.058311356,0.014975665,0.027902564,0.014273674,0.006223098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493689,0,0,0.058311356,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum
ASV_578,0,0,0,0.058311356,0.011231748,0.013951282,0.004078193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058311356,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001729156,0,0.057907799,0.045254826,0.006470631,0.00832481,0.057907799,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas
ASV_600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057787932,0.005159604,0.017643738,0,0,0,0,0,0.006768444,0,0,0,0.057787932,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Arcticiflavibacter
ASV_658,0,0,0.057593734,0,0,0,0,0,0.001964122,0,0,0,0,0,0.014782959,0,0,0.018576374,0,0,0,0,0,0,0,0,0.057593734,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Teredinibacter
ASV_313,0,0,0.013438538,0.003975774,0,0,0,0,0,0,0,0.001978255,0.00200775,0.057253809,0.009407338,0.025798019,0.009409993,0,0,0.002598786,0.008069397,0.006870633,0.030081973,0.041140751,0.017255015,0.042218681,0.057253809,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudorhodobacter
ASV_565,0,0,0,0.056986098,0.011231748,0.004650427,0,0,0,0,0,0.001582604,0,0,0,0.005159604,0.011762492,0.008443806,0,0,0,0,0,0,0,0,0.056986098,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Cephaloticoccus
ASV_378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001534813,0,0.002305542,0.006870633,0.020305332,0.056774236,0.020130851,0.033299241,0.056774236,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA
ASV_913,0,0.055817948,0,0,0,0,0,0,0,0,0,0,0,0.027382256,0,0,0,0,0,0,0,0,0,0,0,0,0.055817948,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
ASV_301,0.020478375,0,0.055673943,0,0,0,0,0,0,0,0,0,0,0,0.029565919,0.042996698,0.011762492,0,0,0,0,0,0.051891404,0.051014531,0.048170249,0.015460362,0.055673943,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rubrivivax
ASV_847,0,0,0.055673943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055673943,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,NA
ASV_421,0,0,0.019197911,0.026505162,0.006551853,0.017671624,0,0,0,0,0,0,0,0,0.012095149,0.018918547,0.055283711,0.018576374,0.019952574,0,0,0,0,0,0,0,0.055283711,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
ASV_482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005496506,0.010528691,0.055128606,0.025163563,0,0.055128606,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_648,0.036861075,0,0.038395823,0,0,0,0,0,0,0,0,0,0,0.054764513,0,0,0,0,0,0,0,0,0,0,0,0,0.054764513,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_449,0,0,0.009598956,0.054335582,0.033695245,0.018601709,0.004078193,0,0,0,0,0,0,0,0,0.013758943,0.018819987,0.020265136,0,0,0,0,0,0,0,0,0.054335582,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NA
ASV_552,0,0,0,0.054335582,0,0,0,0,0,0,0,0,0,0,0,0,0.052931213,0,0,0,0,0,0,0,0,0,0.054335582,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014782959,0.048156302,0.008233744,0.054040361,0.00460444,0.00389818,0,0,0,0,0,0,0.054040361,Bacteria,Proteobacteria,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionaceae,Ferrovibrio
ASV_556,0,0,0.053754152,0,0,0,0,0,0,0,0,0,0,0,0.014782959,0.04987617,0,0.028708942,0,0,0,0,0,0,0,0,0.053754152,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia
ASV_732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053315905,0,0.020265136,0,0,0,0,0,0,0,0,0.053315905,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,NA
ASV_707,0.053243775,0.034349506,0,0,0,0,0,0,0,0,0,0,0,0.029871552,0,0,0,0,0,0,0,0,0,0,0,0,0.053243775,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA
ASV_370,0,0,0,0,0.029951329,0.052084787,0.014273674,0.011409013,0.018004452,0,0,0.010682577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052084787,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Labraceae,Labrys
ASV_597,0,0,0.05183436,0,0,0,0,0,0,0,0,0,0,0,0.012095149,0.04127683,0,0.016887613,0,0,0,0,0,0,0,0,0.05183436,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella
ASV_696,0,0,0.05183436,0.011927323,0,0.005580513,0,0,0,0,0,0,0,0,0,0.012039075,0,0,0,0,0,0,0,0,0,0,0.05183436,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_863,0,0,0.05183436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05183436,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Berkiella
ASV_736,0.04095675,0.051524259,0,0,0,0,0,0,0,0,0,0,0,0.02489296,0,0,0,0,0,0,0,0,0,0,0,0,0.051524259,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,Turneriella
ASV_695,0.047100262,0.051524259,0,0,0,0,0,0,0,0,0,0,0,0.019914368,0,0,0,0,0,0,0,0,0.004512296,0,0,0,0.051524259,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_706,0.034813237,0.051524259,0,0,0,0,0,0,0,0,0,0,0,0.042318032,0,0,0,0,0,0,0,0,0,0,0,0,0.051524259,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
ASV_780,0.051195937,0,0,0,0,0,0,0,0,0,0,0,0,0.032360848,0,0,0,0,0,0,0,0,0,0,0,0,0.051195937,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus
ASV_342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004809443,0.045875009,0.025507265,0.051046085,0.042218681,0.051046085,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter
ASV_445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006879472,0.005881246,0.005066284,0,0.004547876,0.001729156,0.007557696,0.016545085,0.051014531,0.019411892,0.002378517,0.051014531,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Pseudobowmanella
ASV_516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051014531,0.016536056,0.010108698,0.051014531,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga
